"BehaviorSpace results (NetLogo 6.1.0)"
"Segregation2.nlogo"
"experiment3"
"11/06/2019 14:37:03:767 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","%-similar-maximo","[step]","count turtles with [not happy?]","percent-similar","percent-unhappy"
"6091","85","19","80","44","0","47.7109345440787","0"
"6099","85","19","80","23","0","47.909665277591074","0"
"6097","85","19","80","32","0","48.023843462485424","0"
"6094","85","19","80","47","0","46.914052537617955","0"
"6096","85","19","80","40","0","47.740617819760025","0"
"6101","85","19","81","18","0","48.236342798930345","0"
"6100","85","19","80","31","0","47.65818656229615","0"
"6102","85","19","81","23","0","47.711245031414286","0"
"6105","85","19","81","21","0","48.15950920245399","0"
"6104","85","19","81","23","0","47.91368776810087","0"
"6107","85","19","81","25","0","47.21792890262751","0"
"6106","85","19","81","29","0","47.61539445083749","0"
"6108","85","19","81","22","0","47.75295326142784","0"
"6109","85","19","81","21","0","48.87741935483871","0"
"6103","85","19","81","36","0","48.497688751926034","0"
"6110","85","19","81","25","0","48.11079908092928","0"
"6111","85","19","82","21","0","47.666232073011734","0"
"6112","85","19","82","25","0","47.718215708960024","0"
"6113","85","19","82","20","0","47.842622950819674","0"
"6117","85","19","82","20","0","47.43840438013297","0"
"6115","85","19","82","34","0","48.51614590142502","0"
"6118","85","19","82","26","0","47.22507708119219","0"
"6120","85","19","82","23","0","47.53666792027078","0"
"6121","85","19","83","20","0","47.56900481134465","0"
"6116","85","19","82","42","0","48.089374127205794","0"
"6114","85","19","82","44","0","47.65907915157786","0"
"6122","85","19","83","32","0","47.329128587977856","0"
"6126","85","19","83","18","0","47.472758303794144","0"
"6124","85","19","83","26","0","48.1795195954488","0"
"6119","85","19","82","57","0","47.803049883690875","0"
"6125","85","19","83","29","0","47.91000894797393","0"
"6128","85","19","83","26","0","47.68426294820717","0"
"6123","85","19","83","41","0","47.63636363636364","0"
"6127","85","19","83","33","0","47.441623070052316","0"
"6130","85","19","83","29","0","48.1448874355427","0"
"6132","85","19","84","27","0","49.4410895541565","0"
"6129","85","19","83","37","0","47.49251009508923","0"
"6136","85","19","84","22","0","49.6010296010296","0"
"6133","85","19","84","34","0","50.07169860513623","0"
"6134","85","19","84","33","0","49.54694681549574","0"
"6135","85","19","84","32","0","49.16109499180018","0"
"6137","85","19","84","21","0","49.798308392973325","0"
"6131","85","19","84","50","0","49.60109698329593","0"
"6139","85","19","84","19","0","49.87002859370938","0"
"6138","85","19","84","25","0","49.56011730205279","0"
"6140","85","19","84","19","0","49.92896810021955","0"
"6141","85","19","85","24","0","50.32141938801749","0"
"6143","85","19","85","25","0","50.14157014157015","0"
"6146","85","19","85","21","0","49.64775201742027","0"
"6144","85","19","85","29","0","49.9046650565654","0"
"6148","85","19","85","22","0","50.06886190058846","0"
"6142","85","19","85","39","0","49.86697073356138","0"
"6147","85","19","85","28","0","50.07804370447451","0"
"6149","85","19","85","20","0","49.4717856222623","0"
"6145","85","19","85","36","0","49.886922974590924","0"
"6151","85","19","86","18","0","52.2704465629704","0"
"6154","85","19","86","14","0","52.01149425287356","0"
"6150","85","19","85","30","0","50.424670064027175","0"
"6152","85","19","86","27","0","51.590419465213536","0"
"6153","85","19","86","22","0","51.963284038755745","0"
"6156","85","19","86","24","0","52.352559948152944","0"
"6155","85","19","86","28","0","51.739073369208555","0"
"6157","85","19","86","31","0","52.362924281984334","0"
"6158","85","19","86","22","0","52.172798359184725","0"
"6162","85","19","87","15","0","51.62980953598364","0"
"6159","85","19","86","29","0","52.03806094895204","0"
"6161","85","19","87","21","0","51.86637985575098","0"
"6163","85","19","87","19","0","51.27616130678918","0"
"6160","85","19","86","29","0","52.48410948242315","0"
"6167","85","19","87","16","0","52.32302316552349","0"
"6164","85","19","87","32","0","51.68105114002318","0"
"6169","85","19","87","16","0","51.26870527000651","0"
"6168","85","19","87","20","0","50.792433537832316","0"
"6166","85","19","87","31","0","51.92835664792783","0"
"6171","85","19","88","19","0","51.868744457113905","0"
"6165","85","19","87","34","0","51.745354093420396","0"
"6170","85","19","87","26","0","52.05080709182324","0"
"6173","85","19","88","16","0","52.24806201550387","0"
"6175","85","19","88","13","0","52.90507899203551","0"
"6172","85","19","88","24","0","53.02232254828192","0"
"6174","85","19","88","25","0","53.19282398695271","0"
"6176","85","19","88","15","0","52.54215957714573","0"
"6178","85","19","88","18","0","54.01720714758438","0"
"6180","85","19","88","12","0","52.50707122653638","0"
"6177","85","19","88","19","0","52.90801947220088","0"
"6179","85","19","88","18","0","52.172798359184725","0"
"6181","85","19","89","17","0","52.26124141505767","0"
"6182","85","19","89","15","0","51.85661056148015","0"
"6185","85","19","89","11","0","52.51506418653392","0"
"6183","85","19","89","17","0","52.54564155309849","0"
"6184","85","19","89","17","0","53.063110641668864","0"
"6187","85","19","89","17","0","53.33938529373622","0"
"6186","85","19","89","18","0","52.20569042025581","0"
"6189","85","19","89","16","0","53.17328565955817","0"
"6188","85","19","89","23","0","52.360735880612374","0"
"6192","85","19","90","14","0","52.50669728281668","0"
"6190","85","19","89","20","0","53.58382936507936","0"
"6195","85","19","90","16","0","52.54667852152928","0"
"6191","85","19","90","25","0","52.95626523021675","0"
"6193","85","19","90","21","0","53.396107972379156","0"
"6196","85","19","90","15","0","52.82331511839708","0"
"6198","85","19","90","15","0","52.98825351749065","0"
"6194","85","19","90","26","0","52.82348295379755","0"
"6197","85","19","90","21","0","53.33161821456136","0"
"6200","85","19","90","20","0","53.327417923691215","0"
"6199","85","19","90","25","0","53.42823560141048","0"
"6203","85","20","60","151","0","37.68695203713254","0"
"6201","85","20","60","232","0","37.55252769642175","0"
"6207","85","20","60","243","0","37.5739272681515","0"
"6205","85","20","60","305","0","37.031135082127975","0"
"6209","85","20","60","191","0","37.50774185556794","0"
"6208","85","20","60","336","0","37.13867544822539","0"
"6204","85","20","60","355","0","36.75234498720916","0"
"6206","85","20","60","361","0","36.64965986394558","0"
"6211","85","20","61","181","0","37.31232162799355","0"
"6215","85","20","61","82","0","38.271283519916686","0"
"6202","85","20","60","490","0","37.14074256815098","0"
"6210","85","20","60","294","0","37.24206104040529","0"
"6213","85","20","61","184","0","37.59612999255768","0"
"6212","85","20","61","254","0","37.475247524752476","0"
"6218","85","20","61","188","0","37.373358348968104","0"
"6217","85","20","61","224","0","37.894341512268404","0"
"6214","85","20","61","304","0","37.69163654493332","0"
"6221","85","20","62","196","0","37.53915549429896","0"
"6219","85","20","61","285","0","37.81587301587302","0"
"6222","85","20","62","235","0","37.37220749716016","0"
"6224","85","20","62","145","0","37.63427583652303","0"
"6220","85","20","61","287","0","37.17632552404439","0"
"6223","85","20","62","251","0","37.59282970550576","0"
"6216","85","20","61","515","0","36.879960317460316","0"
"6226","85","20","62","193","0","37.733965560269525","0"
"6231","85","20","63","51","0","41.28299961739574","0"
"6232","85","20","63","61","0","40.67906016008263","0"
"6227","85","20","62","150","0","37.782051282051285","0"
"6233","85","20","63","55","0","41.62673392181589","0"
"6236","85","20","63","33","0","41.079723791588194","0"
"6235","85","20","63","49","0","41.04710733474947","0"
"6234","85","20","63","76","0","41.669768018856225","0"
"6225","85","20","62","339","0","37.31603891244699","0"
"6237","85","20","63","51","0","40.42316258351893","0"
"6229","85","20","62","216","0","37.925525377903405","0"
"6238","85","20","63","62","0","41.475059680864426","0"
"6241","85","20","64","41","0","41.22818033404496","0"
"6242","85","20","64","38","0","41.251885369532424","0"
"6240","85","20","63","60","0","40.91489905443394","0"
"6239","85","20","63","70","0","40.58608980002516","0"
"6230","85","20","62","278","0","37.66152302095095","0"
"6243","85","20","64","62","0","40.960240060015","0"
"6244","85","20","64","49","0","41.46310593595747","0"
"6228","85","20","62","316","0","37.52978056426332","0"
"6247","85","20","64","54","0","40.85244267198404","0"
"6248","85","20","64","69","0","40.19668865928047","0"
"6245","85","20","64","95","0","40.30460624071323","0"
"6246","85","20","64","97","0","40.57646912659958","0"
"6250","85","20","64","73","0","40.921682195920425","0"
"6249","85","20","64","85","0","40.53336703741153","0"
"6253","85","20","65","58","0","41.08507056843196","0"
"6252","85","20","65","65","0","40.90567925944458","0"
"6257","85","20","65","36","0","40.76202373516552","0"
"6254","85","20","65","67","0","40.661010510320374","0"
"6251","85","20","65","105","0","40.7108239095315","0"
"6256","85","20","65","73","0","40.90406583957745","0"
"6258","85","20","65","66","0","40.92702169625247","0"
"6255","85","20","65","91","0","41.10174667155246","0"
"6259","85","20","65","76","0","40.837432210871484","0"
"6261","85","20","66","52","0","40.705128205128204","0"
"6263","85","20","66","44","0","41.134489971699274","0"
"6260","85","20","65","91","0","40.96943887775551","0"
"6264","85","20","66","51","0","41.66563544115827","0"
"6265","85","20","66","54","0","40.76369947929581","0"
"6266","85","20","66","55","0","41.13284746196138","0"
"6262","85","20","66","101","0","41.096749905885304","0"
"6269","85","20","66","40","0","41.225976636100995","0"
"6268","85","20","66","52","0","41.154562383612664","0"
"6270","85","20","66","42","0","41.17277749874435","0"
"6271","85","20","67","30","0","42.33438485804417","0"
"6267","85","20","66","71","0","41.21588089330025","0"
"6274","85","20","67","28","0","42.01144938849857","0"
"6272","85","20","67","37","0","42.515579295434314","0"
"6273","85","20","67","30","0","42.25846925972397","0"
"6275","85","20","67","33","0","42.37394693826229","0"
"6277","85","20","67","28","0","41.706040097050185","0"
"6276","85","20","67","41","0","42.49781003629083","0"
"6279","85","20","67","31","0","42.31061565746136","0"
"6278","85","20","67","37","0","42.30340557275542","0"
"6280","85","20","67","24","0","42.543130990415335","0"
"6281","85","20","68","34","0","42.05108157414647","0"
"6282","85","20","68","33","0","42.782319877363314","0"
"6283","85","20","68","33","0","42.01243497018145","0"
"6286","85","20","68","28","0","42.006587281479604","0"
"6284","85","20","68","42","0","42.510844603215105","0"
"6288","85","20","68","31","0","42.12136664966854","0"
"6287","85","20","68","34","0","42.12214523992815","0"
"6289","85","20","68","33","0","42.46452767480506","0"
"6285","85","20","68","54","0","42.813455657492355","0"
"6290","85","20","68","37","0","42.16589861751152","0"
"6291","85","20","69","40","0","42.526531134126074","0"
"6293","85","20","69","35","0","42.488502810424116","0"
"6292","85","20","69","47","0","42.96795523906409","0"
"6295","85","20","69","36","0","42.136459430979976","0"
"6294","85","20","69","47","0","42.13796601572407","0"
"6298","85","20","69","27","0","42.42892062266821","0"
"6296","85","20","69","43","0","42.3741935483871","0"
"6299","85","20","69","31","0","42.545036412418554","0"
"6297","85","20","69","52","0","42.27693869780429","0"
"6302","85","20","70","30","0","42.203821656050955","0"
"6300","85","20","69","38","0","42.392260334212835","0"
"6303","85","20","70","29","0","42.542286007175804","0"
"6301","85","20","70","40","0","42.31738035264483","0"
"6304","85","20","70","40","0","42.45859872611465","0"
"6307","85","20","70","23","0","42.55871285844038","0"
"6305","85","20","70","34","0","42.534811758638476","0"
"6308","85","20","70","24","0","42.595419847328245","0"
"6306","85","20","70","32","0","43.14321926489227","0"
"6310","85","20","70","24","0","42.746488118681896","0"
"6309","85","20","70","38","0","42.02213655018033","0"
"6311","85","20","71","43","0","42.79203021226722","0"
"6316","85","20","71","23","0","42.26790793897078","0"
"6312","85","20","71","36","0","42.28989976869699","0"
"6313","85","20","71","36","0","42.3235445646574","0"
"6314","85","20","71","36","0","42.5864581953094","0"
"6317","85","20","71","25","0","42.508038585209","0"
"6323","85","20","72","18","0","44.85208629376049","0"
"6319","85","20","71","29","0","42.48066081027927","0"
"6322","85","20","72","26","0","43.95825474663649","0"
"6324","85","20","72","25","0","44.39716312056737","0"
"6315","85","20","71","63","0","42.482495225970716","0"
"6321","85","20","72","32","0","44.593216016322366","0"
"6318","85","20","71","46","0","42.54185692541857","0"
"6320","85","20","71","35","0","42.80456852791878","0"
"6329","85","20","72","16","0","44.653690596562186","0"
"6327","85","20","72","22","0","44.89380643520285","0"
"6325","85","20","72","32","0","44.87909862007849","0"
"6326","85","20","72","36","0","44.68599033816425","0"
"6328","85","20","72","32","0","45.06988075394281","0"
"6330","85","20","72","30","0","44.47753463679917","0"
"6332","85","20","73","33","0","44.33528961469763","0"
"6333","85","20","73","20","0","44.80030623963251","0"
"6331","85","20","73","40","0","44.38188188188188","0"
"6336","85","20","73","22","0","44.85793311541363","0"
"6334","85","20","73","32","0","43.82716049382716","0"
"6339","85","20","73","18","0","44.56593334211566","0"
"6337","85","20","73","34","0","44.532727960650774","0"
"6338","85","20","73","30","0","44.579391459984656","0"
"6335","85","20","73","46","0","44.7980572597137","0"
"6340","85","20","73","29","0","44.69054550056955","0"
"6342","85","20","74","21","0","44.88461538461539","0"
"6341","85","20","74","30","0","44.35973640005169","0"
"6343","85","20","74","29","0","44.29159166880946","0"
"6345","85","20","74","24","0","44.49924127465857","0"
"6346","85","20","74","23","0","44.53990785705392","0"
"6349","85","20","74","17","0","44.73276529821844","0"
"6348","85","20","74","24","0","44.50740502253703","0"
"6344","85","20","74","35","0","44.41881327694476","0"
"6347","85","20","74","33","0","44.62041884816754","0"
"6351","85","20","75","27","0","46.85546625845134","0"
"6350","85","20","74","33","0","44.409468647695796","0"
"6353","85","20","75","19","0","46.686398146956634","0"
"6355","85","20","75","25","0","47.48347737671581","0"
"6356","85","20","75","25","0","46.95630829651448","0"
"6360","85","20","75","19","0","46.28903609571448","0"
"6352","85","20","75","43","0","47.04686904610695","0"
"6357","85","20","75","33","0","47.078421322398775","0"
"6354","85","20","75","45","0","46.77856681730149","0"
"6358","85","20","75","29","0","47.28942942165869","0"
"6359","85","20","75","30","0","46.830159144273416","0"
"6361","85","20","76","21","0","46.930946291560105","0"
"6362","85","20","76","21","0","46.92377144331227","0"
"6363","85","20","76","24","0","47.115882048629075","0"
"6367","85","20","76","18","0","46.19912976708472","0"
"6366","85","20","76","21","0","47.10390752607111","0"
"6368","85","20","76","19","0","47.11169861202908","0"
"6365","85","20","76","24","0","46.285347043701805","0"
"6364","85","20","76","33","0","46.877409406322286","0"
"6369","85","20","76","25","0","46.76649025429198","0"
"6371","85","20","77","17","0","47.063300773817076","0"
"6372","85","20","77","18","0","47.0550576184379","0"
"6370","85","20","76","33","0","47.0442385488712","0"
"6374","85","20","77","24","0","47.302590018951356","0"
"6375","85","20","77","24","0","46.69841678465697","0"
"6376","85","20","77","21","0","46.726422447388934","0"
"6373","85","20","77","28","0","47.02237956758123","0"
"6377","85","20","77","22","0","46.65722014685044","0"
"6379","85","20","77","18","0","46.7563930013459","0"
"6378","85","20","77","20","0","47.14617768595041","0"
"6380","85","20","77","16","0","46.948176583493286","0"
"6382","85","20","78","19","0","46.72364672364672","0"
"6381","85","20","78","21","0","47.18256949661908","0"
"6385","85","20","78","15","0","46.69744773630884","0"
"6384","85","20","78","23","0","47.26010101010101","0"
"6383","85","20","78","27","0","46.34424980959634","0"
"6387","85","20","78","20","0","46.910483232109854","0"
"6386","85","20","78","22","0","46.895343014521785","0"
"6389","85","20","78","24","0","46.27753861737149","0"
"6390","85","20","78","22","0","46.573208722741434","0"
"6393","85","20","79","18","0","46.82775552396951","0"
"6391","85","20","79","27","0","46.89460878473557","0"
"6392","85","20","79","24","0","46.70121334681496","0"
"6388","85","20","78","38","0","47.33199093883715","0"
"6394","85","20","79","29","0","46.58598726114649","0"
"6395","85","20","79","30","0","46.85323703894764","0"
"6398","85","20","79","16","0","46.46605133392338","0"
"6397","85","20","79","21","0","47.34896762681621","0"
"6400","85","20","79","26","0","47.20897254093077","0"
"6396","85","20","79","32","0","46.77357280307889","0"
"6402","85","20","80","18","0","47.73662551440329","0"
"6399","85","20","79","30","0","47.03968770331815","0"
"6401","85","20","80","28","0","47.048990613347044","0"
"6405","85","20","80","20","0","48.4352681469939","0"
"6404","85","20","80","27","0","47.588832487309645","0"
"6407","85","20","80","21","0","47.385409941898","0"
"6403","85","20","80","43","0","47.862816794855625","0"
"6409","85","20","80","31","0","47.35305319283991","0"
"6410","85","20","80","27","0","48.04010938924339","0"
"6411","85","20","81","24","0","47.97775530839232","0"
"6406","85","20","80","41","0","47.95971074380165","0"
"6408","85","20","80","44","0","47.78772715301554","0"
"6414","85","20","81","22","0","47.65664160401003","0"
"6413","85","20","81","27","0","47.968220890857","0"
"6412","85","20","81","36","0","47.8562421185372","0"
"6415","85","20","81","23","0","47.4018549104307","0"
"6418","85","20","81","24","0","47.56226815050344","0"
"6416","85","20","81","30","0","48.46223137305366","0"
"6420","85","20","81","17","0","47.866087400971125","0"
"6419","85","20","81","25","0","47.586026429412534","0"
"6421","85","20","82","22","0","47.46867808744567","0"
"6422","85","20","82","26","0","48.01261829652997","0"
"6417","85","20","81","45","0","47.740292807129215","0"
"6424","85","20","82","21","0","47.303543913713405","0"
"6426","85","20","82","24","0","47.76061776061776","0"
"6428","85","20","82","21","0","48.388780169602086","0"
"6427","85","20","82","22","0","48.06763285024155","0"
"6423","85","20","82","39","0","48.14340588988476","0"
"6425","85","20","82","29","0","47.17967874486365","0"
"6431","85","20","83","21","0","46.99481209667215","0"
"6434","85","20","83","21","0","47.788299390323","0"
"6432","85","20","83","27","0","47.81659388646288","0"
"6429","85","20","82","45","0","48.44672657252888","0"
"6436","85","20","83","23","0","47.86483475677683","0"
"6435","85","20","83","30","0","47.53456822332377","0"
"6433","85","20","83","35","0","47.81184486373166","0"
"6430","85","20","82","51","0","47.596216146170796","0"
"6437","85","20","83","31","0","47.498710675605984","0"
"6439","85","20","83","23","0","47.95425667090216","0"
"6441","85","20","84","23","0","50.222702119044406","0"
"6440","85","20","83","26","0","47.81917009147554","0"
"6442","85","20","84","24","0","49.953599363648415","0"
"6438","85","20","83","41","0","47.00065919578115","0"
"6446","85","20","84","22","0","49.79633401221996","0"
"6443","85","20","84","39","0","49.77151561309977","0"
"6447","85","20","84","23","0","50.13627514600909","0"
"6448","85","20","84","24","0","49.478351591027646","0"
"6445","85","20","84","41","0","49.736980536559706","0"
"6444","85","20","84","50","0","49.6106217285842","0"
"6449","85","20","84","30","0","49.72587020272855","0"
"6450","85","20","84","27","0","49.78886756238004","0"
"6452","85","20","85","18","0","49.08268733850129","0"
"6451","85","20","85","21","0","48.95765894082611","0"
"6453","85","20","85","17","0","50.36393819435576","0"
"6454","85","20","85","17","0","49.678314620915856","0"
"6455","85","20","85","23","0","49.94903160040774","0"
"6462","85","20","86","15","0","51.93929173693086","0"
"6459","85","20","85","21","0","49.77664326738992","0"
"6456","85","20","85","33","0","49.590430373163436","0"
"6458","85","20","85","29","0","49.86229508196721","0"
"6463","85","20","86","16","0","51.881824020552344","0"
"6460","85","20","85","27","0","49.406082756820254","0"
"6457","85","20","85","37","0","50.48592704783541","0"
"6464","85","20","86","17","0","52.101167315175104","0"
"6465","85","20","86","15","0","52.38221281101112","0"
"6468","85","20","86","13","0","51.714801444043324","0"
"6461","85","20","86","37","0","51.61413319776309","0"
"6469","85","20","86","20","0","52.23127667830811","0"
"6467","85","20","86","22","0","51.14713216957606","0"
"6466","85","20","86","24","0","51.71490501083768","0"
"6470","85","20","86","20","0","51.71355498721228","0"
"6474","85","20","87","16","0","52.32424126008451","0"
"6472","85","20","87","26","0","51.08005082592122","0"
"6471","85","20","87","29","0","51.630022744503414","0"
"6473","85","20","87","27","0","51.91005493803501","0"
"6475","85","20","87","21","0","52.84864507600793","0"
"6477","85","20","87","22","0","50.573540657659954","0"
"6476","85","20","87","23","0","52.00359619830465","0"
"6479","85","20","87","16","0","51.940683430045134","0"
"6480","85","20","87","15","0","51.419640531388374","0"
"6478","85","20","87","29","0","51.625963170954684","0"
"6482","85","20","88","15","0","53.198127925117","0"
"6481","85","20","88","20","0","52.596314907872696","0"
"6484","85","20","88","16","0","52.22970397662304","0"
"6486","85","20","88","13","0","52.36942675159235","0"
"6483","85","20","88","21","0","52.611268330331875","0"
"6485","85","20","88","21","0","53.186467348544454","0"
"6488","85","20","88","14","0","52.68323773103888","0"
"6489","85","20","88","14","0","53.22237517206858","0"
"6487","85","20","88","20","0","51.8562401263823","0"
"6490","85","20","88","14","0","52.09758616238543","0"
"6494","85","20","89","14","0","51.73160173160173","0"
"6495","85","20","89","19","0","52.55722694571615","0"
"6491","85","20","89","28","0","53.28080599328339","0"
"6493","85","20","89","28","0","52.45481348545058","0"
"6497","85","20","89","19","0","54.18917221454591","0"
"6498","85","20","89","16","0","52.997241033358414","0"
"6496","85","20","89","22","0","53.43167895986999","0"
"6492","85","20","89","29","0","52.387569479535124","0"
"6505","85","20","90","11","0","51.927409261576976","0"
"6499","85","20","89","24","0","53.07455803228286","0"
"6500","85","20","89","17","0","51.91285177019842","0"
"6501","85","20","90","18","0","52.19387755102041","0"
"6504","85","20","90","16","0","52.499016135379776","0"
"6502","85","20","90","19","0","52.78727320536418","0"
"6506","85","20","90","22","0","52.984212552945706","0"
"6503","85","20","90","26","0","52.91928653920185","0"
"6507","85","20","90","16","0","53.13904223905508","0"
"6509","85","20","90","18","0","52.307095773555645","0"
"6508","85","20","90","23","0","53.07834669956817","0"
"6510","85","20","90","24","0","52.750190985485105","0"
"6512","85","21","60","1000","190","40.16730845837206","8.767881864328565"
"6514","85","21","60","1000","190","40.66526426505391","8.743672342383801"
"6515","85","21","60","1000","182","39.71413986727922","8.227848101265822"
"6516","85","21","60","1000","233","40.633484162895925","10.61503416856492"
"6517","85","21","60","1000","167","39.79997435568663","7.594361073215097"
"6511","85","21","60","1000","141","39.60740464653995","6.280623608017817"
"6518","85","21","60","1000","156","39.613707165109034","6.976744186046512"
"6513","85","21","60","1000","136","39.133165829145725","6.131650135256988"
"6519","85","21","60","1000","127","39.7871008140263","5.718144979738857"
"6520","85","21","60","1000","137","39.332143767524855","6.252852578731173"
"6522","85","21","61","1000","148","39.10808379385683","6.757990867579909"
"6521","85","21","61","1000","163","39.87938183188843","7.289803220035779"
"6523","85","21","61","1000","188","40.44973199110995","8.60411899313501"
"6524","85","21","61","1000","169","39.8125870583766","7.63669227293267"
"6525","85","21","61","1000","141","39.23222152297042","6.322869955156952"
"6526","85","21","61","1000","186","39.91345297187222","8.382154123479046"
"6527","85","21","61","1000","211","40.725962157291804","9.56482320942883"
"6528","85","21","61","1000","123","39.24893242903793","5.545536519386835"
"6529","85","21","61","1000","215","40.236991241628026","9.759418974126191"
"6530","85","21","61","1000","240","41.02101327832925","10.879419764279238"
"6531","85","21","62","1000","242","40.724751439037156","11.070448307410796"
"6532","85","21","62","1000","170","39.66796629354798","7.671480144404332"
"6533","85","21","62","1000","149","39.84108967082861","6.72686230248307"
"6534","85","21","62","1000","177","40.05355776587605","8.019936565473493"
"6542","85","21","63","506","0","40.761129727142176","0"
"6541","85","21","63","689","0","40.29286726499764","0"
"6544","85","21","63","123","0","41.63126593033135","0"
"6535","85","21","62","1000","186","40","8.439201451905626"
"6537","85","21","62","1000","124","39.421132457027305","5.5906221821460775"
"6536","85","21","62","1000","171","39.57597173144876","7.651006711409396"
"6538","85","21","62","1000","160","40.09439821140231","7.174887892376682"
"6539","85","21","62","1000","178","39.49590583418628","8.098271155595995"
"6543","85","21","63","417","0","41.00789313904068","0"
"6540","85","21","62","1000","151","39.50350095480585","6.854289605083977"
"6548","85","21","63","245","0","41.19777831441681","0"
"6545","85","21","63","442","0","40.581966231589035","0"
"6553","85","21","64","124","0","41.32610006027728","0"
"6554","85","21","64","202","0","40.8968058968059","0"
"6549","85","21","63","474","0","41.01482463541039","0"
"6546","85","21","63","606","0","40.930177233258","0"
"6550","85","21","63","542","0","41.234390009606145","0"
"6559","85","21","64","219","0","40.50512270669525","0"
"6555","85","21","64","444","0","41.083284799068146","0"
"6556","85","21","64","499","0","41.064683663833804","0"
"6557","85","21","64","524","0","40.78609036365863","0"
"6560","85","21","64","171","0","41.60086145010768","0"
"6547","85","21","63","1000","48","41.26178390137781","2.18978102189781"
"6552","85","21","64","1000","5","41.03073507070235","0.22341376228775692"
"6551","85","21","64","1000","69","41.16518820426756","3.125"
"6558","85","21","64","606","0","40.97998137802607","0"
"6562","85","21","65","201","0","41.41786606399429","0"
"6564","85","21","65","284","0","41.23251326579836","0"
"6563","85","21","65","353","0","40.96185737976783","0"
"6567","85","21","65","225","0","41.303569296884326","0"
"6568","85","21","65","204","0","40.77311338175551","0"
"6569","85","21","65","200","0","41.28285507595852","0"
"6561","85","21","65","580","0","40.87459342247922","0"
"6574","85","21","66","191","0","41.237737677122446","0"
"6573","85","21","66","346","0","40.93920037851904","0"
"6566","85","21","65","689","0","40.91666666666667","0"
"6576","85","21","66","271","0","41.235720427465914","0"
"6565","85","21","65","907","0","40.77588277684362","0"
"6570","85","21","65","602","0","41.271501627150165","0"
"6577","85","21","66","253","0","40.90042877560743","0"
"6581","85","21","67","80","0","42.54600075103267","0"
"6582","85","21","67","71","0","42.915531335149865","0"
"6583","85","21","67","106","0","42.78694720927302","0"
"6584","85","21","67","69","0","42.85352255448556","0"
"6580","85","21","66","229","0","41.544559212106655","0"
"6586","85","21","67","50","0","42.73493360572012","0"
"6575","85","21","66","757","0","40.774622787216344","0"
"6587","85","21","67","48","0","42.560296846011134","0"
"6585","85","21","67","77","0","42.956499747091556","0"
"6590","85","21","67","39","0","43.07168096920747","0"
"6589","85","21","67","42","0","42.820133234641006","0"
"6588","85","21","67","63","0","42.79744346116027","0"
"6591","85","21","68","75","0","42.447371660716485","0"
"6592","85","21","68","49","0","43.29776158250911","0"
"6594","85","21","68","42","0","42.96577946768061","0"
"6572","85","21","66","878","0","40.74205784732101","0"
"6593","85","21","68","79","0","42.6496368645129","0"
"6595","85","21","68","51","0","42.9220287660863","0"
"6597","85","21","68","69","0","42.85356068204614","0"
"6571","85","21","66","1000","36","41.25989835716818","1.6194331983805668"
"6578","85","21","66","572","0","40.99630556548683","0"
"6598","85","21","68","66","0","42.76815746854366","0"
"6600","85","21","68","40","0","42.69634817408704","0"
"6599","85","21","68","59","0","43.09371471584494","0"
"6596","85","21","68","95","0","42.905617695111225","0"
"6604","85","21","69","52","0","42.82861066034203","0"
"6602","85","21","69","64","0","42.22387320455671","0"
"6601","85","21","69","77","0","42.761241291956935","0"
"6603","85","21","69","70","0","42.83563362609787","0"
"6606","85","21","69","65","0","42.58844045839562","0"
"6607","85","21","69","81","0","42.53376688344172","0"
"6605","85","21","69","82","0","41.81029138251705","0"
"6608","85","21","69","43","0","42.66969467575069","0"
"6610","85","21","69","44","0","42.7339747594652","0"
"6609","85","21","69","70","0","42.75932031448136","0"
"6612","85","21","70","58","0","42.57758943038763","0"
"6613","85","21","70","43","0","42.460615153788446","0"
"6611","85","21","70","71","0","42.73377744880336","0"
"6615","85","21","70","43","0","42.72613065326633","0"
"6614","85","21","70","76","0","42.49815225424982","0"
"6619","85","21","70","41","0","42.980614890727246","0"
"6616","85","21","70","68","0","42.80989710926016","0"
"6620","85","21","70","50","0","42.795915794781294","0"
"6618","85","21","70","55","0","42.21976401179941","0"
"6621","85","21","71","49","0","42.70755422587884","0"
"6623","85","21","71","40","0","42.49043564112057","0"
"6617","85","21","70","102","0","42.42196314403911","0"
"6624","85","21","71","55","0","42.988766881231854","0"
"6622","85","21","71","64","0","42.23416218917906","0"
"6625","85","21","71","58","0","42.65752032520325","0"
"6626","85","21","71","71","0","42.52800407331975","0"
"6628","85","21","71","60","0","42.41182314952807","0"
"6627","85","21","71","77","0","42.89901086823788","0"
"6629","85","21","71","53","0","42.19128329297821","0"
"6632","85","21","72","35","0","44.791270143382825","0"
"6631","85","21","72","50","0","45.19230769230769","0"
"6630","85","21","71","57","0","42.32475598935226","0"
"6633","85","21","72","37","0","44.0786984487325","0"
"6637","85","21","72","32","0","44.892031822199776","0"
"6636","85","21","72","41","0","44.71971971971972","0"
"6639","85","21","72","40","0","44.815241017772664","0"
"6634","85","21","72","56","0","44.948662694891624","0"
"6635","85","21","72","55","0","45.226384159414806","0"
"6638","85","21","72","54","0","44.180225281602006","0"
