"BehaviorSpace results (NetLogo 6.1.0)"
"Segregation2.nlogo"
"experiment2"
"11/06/2019 12:49:50:393 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","[step]","count turtles with [not happy?]","percent-similar","percent-unhappy"
"9170","97","59","1000","37","98.01869538711644","1.4653465346534653"
"9172","97","60","1000","26","98.83520713055809","1.0284810126582278"
"9173","97","60","1000","33","98.59935509875051","1.301261829652997"
"9181","98","10","2","0","49.68837957378368","0"
"9182","98","10","5","0","49.73837794324814","0"
"9183","98","10","1","0","50.782190132370644","0"
"9184","98","10","3","0","49.17376064096145","0"
"9185","98","10","2","0","50.10448800875709","0"
"9186","98","10","1","0","49.81996399279856","0"
"9187","98","10","3","0","50.932668329177055","0"
"9188","98","10","5","0","51.129465618469496","0"
"9189","98","10","2","0","50.62984984379724","0"
"9174","97","60","1000","87","95.79496623695519","3.4551231135822085"
"9190","98","10","2","0","50.53486529318542","0"
"9191","98","11","1","0","50.874547647768395","0"
"9192","98","11","2","0","50.67251170668526","0"
"9193","98","11","3","0","50.02494263194652","0"
"9194","98","11","2","0","50.66933066933067","0"
"9195","98","11","2","0","51.17304992981752","0"
"9196","98","11","4","0","50.682883062506235","0"
"9197","98","11","2","0","50.265824054569165","0"
"9199","98","11","2","0","51.075753027118985","0"
"9198","98","11","4","0","50.41115122342559","0"
"9200","98","11","2","0","49.92023928215354","0"
"9201","98","12","4","0","50.49683830171635","0"
"9202","98","12","3","0","50.0499400719137","0"
"9203","98","12","1","0","50.28056112224449","0"
"9204","98","12","2","0","50.85354896675651","0"
"9205","98","12","2","0","50.44910179640718","0"
"9206","98","12","2","0","50.70140280561122","0"
"9207","98","12","3","0","49.61318195518939","0"
"9208","98","12","1","0","50.20452958196149","0"
"9209","98","12","2","0","50.905633943760634","0"
"9210","98","12","2","0","51.01774791938233","0"
"9212","98","13","8","0","54.10050251256281","0"
"9211","98","13","9","0","54.068607897885926","0"
"9214","98","13","8","0","53.46387039061723","0"
"9213","98","13","11","0","53.76376376376376","0"
"9215","98","13","9","0","54.672663668165924","0"
"9216","98","13","10","0","55.37832718572425","0"
"9217","98","13","13","0","55.70297029702971","0"
"9218","98","13","14","0","55.156187424909895","0"
"9220","98","13","8","0","56.452905811623246","0"
"9221","98","14","12","0","54.046680812367384","0"
"9219","98","13","24","0","55.51551551551551","0"
"9223","98","14","8","0","55.61764118938336","0"
"9222","98","14","10","0","56.04928297313674","0"
"9225","98","14","11","0","54.25584868093579","0"
"9224","98","14","14","0","56.94458312531203","0"
"9226","98","14","10","0","54.53725057655671","0"
"9227","98","14","11","0","54.281712685074034","0"
"9228","98","14","10","0","54.21105527638191","0"
"9229","98","14","7","0","53.839223145460004","0"
"9230","98","14","10","0","55.240679328710684","0"
"9232","98","15","9","0","56.5474401362589","0"
"9233","98","15","11","0","55.778395552025415","0"
"9234","98","15","10","0","56.41564156415642","0"
"9235","98","15","12","0","54.84228559911317","0"
"9236","98","15","15","0","57.8863409770688","0"
"9237","98","15","8","0","56.58844765342961","0"
"9238","98","15","13","0","55.38661598479544","0"
"9239","98","15","14","0","54.92420439714888","0"
"9240","98","15","11","0","58.57753054534618","0"
"9241","98","16","12","0","54.99749373433585","0"
"9175","97","60","1000","26","98.59903875651908","1.033797216699801"
"9242","98","16","14","0","55.525334945099225","0"
"9243","98","16","8","0","54.56091218243648","0"
"9245","98","16","9","0","55.93662254312074","0"
"9244","98","16","17","0","55.460513228565745","0"
"9246","98","16","45","0","55.617308455736406","0"
"9248","98","16","11","0","56.10994920824619","0"
"9247","98","16","60","0","56.74685674685674","0"
"9249","98","16","16","0","55.632183908045974","0"
"9250","98","16","7","0","55.89054726368159","0"
"9252","98","17","15","0","57.68804752794281","0"
"9253","98","17","11","0","56.47471206810215","0"
"9254","98","17","10","0","56.84461676110946","0"
"9255","98","17","7","0","54.91317876141725","0"
"9251","98","17","69","0","57.5540284832188","0"
"9257","98","17","9","0","55.76789091271026","0"
"9258","98","17","23","0","56.334069463963054","0"
"9259","98","17","9","0","55.329137948256914","0"
"9260","98","17","9","0","55.28779127663812","0"
"9256","98","17","77","0","56.45338940622809","0"
"9262","98","18","9","0","56.16341389422591","0"
"9261","98","18","27","0","55.95532272412771","0"
"9264","98","18","9","0","56.19636799042107","0"
"9265","98","18","7","0","54.963290757316706","0"
"9266","98","18","8","0","57.34483104381831","0"
"9263","98","18","61","0","54.958760812713734","0"
"9267","98","18","14","0","55.09794073329984","0"
"9269","98","18","12","0","59.166832372241004","0"
"9270","98","18","10","0","56.12954500298033","0"
"9271","98","19","7","0","56.2010836845274","0"
"9272","98","19","11","0","55.87412587412588","0"
"9273","98","19","10","0","56.37757642138803","0"
"9274","98","19","10","0","56.23748498197837","0"
"9275","98","19","7","0","56.64785664785664","0"
"9276","98","19","18","0","57.19836604563117","0"
"9277","98","19","5","0","54.28281804358844","0"
"9278","98","19","13","0","58.466613354658136","0"
"9279","98","19","11","0","56.84189406099518","0"
"9176","97","60","1000","32","98.45150774246129","1.2693375644585483"
"9280","98","19","9","0","57.21930533117933","0"
"9282","98","20","14","0","55.445643485211825","0"
"9283","98","20","14","0","55.599960035967634","0"
"9177","97","60","1000","41","98.03564196030781","1.6211941478845395"
"9179","97","60","1000","8","99.08895485720134","0.3184713375796179"
"9286","98","20","8","0","55.82865168539326","0"
"9285","98","20","11","0","56.519568690095845","0"
"9284","98","20","12","0","55.910353034510116","0"
"9288","98","20","11","0","56.66600239139099","0"
"9289","98","20","13","0","55.04122380053641","0"
"9287","98","20","16","0","54.63866215409118","0"
"9291","98","21","8","0","54.8854041013269","0"
"9290","98","20","12","0","58.27775012444002","0"
"9292","98","21","12","0","54.76695986250127","0"
"9293","98","21","8","0","54.18616226978597","0"
"9281","98","20","91","0","55.53567879149275","0"
"9294","98","21","9","0","56.77135427085417","0"
"9295","98","21","9","0","56.5096125112063","0"
"9296","98","21","7","0","54.94483649736607","0"
"9298","98","21","10","0","54.65408173511397","0"
"9299","98","21","13","0","56.1326408310028","0"
"9297","98","21","19","0","56.23197055605292","0"
"9301","98","22","11","0","55.5098766670009","0"
"9178","97","60","1000","32","98.44867532990833","1.26232741617357"
"9303","98","22","6","0","54.60499798468359","0"
"9302","98","22","12","0","56.58814134557796","0"
"9300","98","21","25","0","56.87909469922573","0"
"9305","98","22","10","0","56.42792927779443","0"
"9306","98","22","12","0","57.13565305093293","0"
"9307","98","22","9","0","56.090225563909776","0"
"9308","98","22","8","0","56.701236537694456","0"
"9310","98","22","9","0","54.068607897885926","0"
"9311","98","23","10","0","56.87431256874312","0"
"9304","98","22","31","0","57.789547316878185","0"
"9312","98","23","13","0","57.7961542293514","0"
"9314","98","23","8","0","57.431759314604506","0"
"9313","98","23","12","0","55.94069324784612","0"
"9315","98","23","7","0","56.07578613232814","0"
"9317","98","23","8","0","55.27051307646237","0"
"9318","98","23","8","0","54.6993049259595","0"
"9309","98","22","43","0","56.139654830390796","0"
"9320","98","23","11","0","55.139619587211655","0"
"9321","98","24","12","0","56.26132474330582","0"
"9323","98","24","11","0","57.27526410205302","0"
"9324","98","24","11","0","57.4662910042262","0"
"9322","98","24","22","0","56.81979515262143","0"
"9325","98","24","8","0","55.18901032788529","0"
"9326","98","24","9","0","58.61826932718339","0"
"9327","98","24","11","0","57.06028898854011","0"
"9329","98","24","8","0","56.92740800321737","0"
"9330","98","24","9","0","55.86939102564102","0"
"9331","98","25","10","0","56.11310234966149","0"
"9180","97","60","1000","34","98.33758286588476","1.349741961095673"
"9332","98","25","13","0","60.1434120107559","0"
"9334","98","25","8","0","57.132853141256504","0"
"9333","98","25","11","0","54.730133439553875","0"
"9336","98","25","10","0","56.54159221758983","0"
"9337","98","25","11","0","56.56423173803526","0"
"9338","98","25","8","0","55.62136117245533","0"
"9339","98","25","13","0","56.56698322893514","0"
"9335","98","25","34","0","55.82718020355218","0"
"9340","98","25","14","0","58.24942677699133","0"
"9342","98","26","16","0","74.87482475465652","0"
"9341","98","26","31","0","75.22797875538632","0"
"9343","98","26","26","0","72.75108290520802","0"
"9345","98","26","15","0","75.13454255531194","0"
"9344","98","26","27","0","74.66266866566717","0"
"9346","98","26","19","0","72.9958225581858","0"
"9347","98","26","16","0","74.42023893183415","0"
"9348","98","26","17","0","74.1453634085213","0"
"9349","98","26","14","0","74.13138977635782","0"
"9351","98","27","19","0","75.97324815332401","0"
"9352","98","27","16","0","76.53915122534369","0"
"9350","98","26","25","0","74.82064567556796","0"
"9354","98","27","18","0","75.4421021081027","0"
"9353","98","27","23","0","73.00239712345186","0"
"9355","98","27","25","0","75.94254937163375","0"
"9356","98","27","19","0","75.01755089760304","0"
"9357","98","27","19","0","72.90354822588706","0"
"9358","98","27","16","0","75.3620313429875","0"
"9360","98","27","21","0","75.82748244734202","0"
"9231","98","15","1000","10","56.93197686016358","0.3918495297805642"
"9359","98","27","38","0","75.07260891337005","0"
"9362","98","28","33","0","74.9322357193053","0"
"9364","98","28","22","0","74.39048760991207","0"
"9366","98","28","20","0","72.98964968152866","0"
"9365","98","28","40","0","76.19764989454654","0"
"9367","98","28","24","0","74.35667265110712","0"
"9361","98","28","132","0","74.04618473895582","0"
"9369","98","28","19","0","74.02985074626865","0"
"9370","98","28","25","0","73.69374811235276","0"
"9372","98","29","18","0","75.9435836313071","0"
"9373","98","29","15","0","75.15904572564612","0"
"9374","98","29","17","0","75.08","0"
"9375","98","29","17","0","74.8603909054647","0"
"9268","98","18","1000","10","56.90443075700378","0.3910833007430583"
"9377","98","29","17","0","76.72140878512069","0"
"9378","98","29","33","0","75.34921113455934","0"
"9379","98","29","28","0","74.2194558779239","0"
"9380","98","29","20","0","75.93126055428628","0"
"9316","98","23","1000","5","54.99549053011323","0.19630938358853553"
"9328","98","24","1000","3","55.49616780960065","0.1182033096926714"
"9383","98","30","22","0","75.71929824561403","0"
"9384","98","30","17","0","75.38400159585079","0"
"9319","98","23","1000","15","55.897232417418905","0.5859375"
"9385","98","30","40","0","75.74272281684506","0"
"9386","98","30","32","0","75.26184538653366","0"
"9387","98","30","43","0","76.96951403561727","0"
"9363","98","28","1000","15","72.97378127803809","0.5875440658049353"
"9390","98","30","17","0","75.64140960367376","0"
"9368","98","28","1000","12","74.23894600259507","0.4702194357366771"
"9392","98","31","17","0","74.2071457246086","0"
"9393","98","31","74","0","76.18856971274147","0"
"9394","98","31","16","0","75.56047049361617","0"
"9395","98","31","12","0","76.52907502259717","0"
"9376","98","29","1000","11","75.80805076343447","0.42968750000000006"
"9396","98","31","17","0","75.71385931748085","0"
"9371","98","29","1000","43","73.06701030927834","1.6796875"
"9381","98","30","1000","12","75.91518303660733","0.4707728520988623"
"9400","98","31","19","0","75.52104208416833","0"
"9401","98","32","18","0","76.79163735048749","0"
"9402","98","32","13","0","74.2143432715552","0"
"9403","98","32","15","0","74.03519296140772","0"
"9382","98","30","1000","28","72.72093949044586","1.095890410958904"
"9389","98","30","1000","3","74.51884522854851","0.1179245283018868"
"9388","98","30","1000","17","74.36280366387894","0.6656225528582616"
"9407","98","32","62","0","74.4435532384199","0"
"9391","98","31","1000","4","77.11847588807304","0.15631105900742479"
"9397","98","31","1000","1","74.62346413000395","0.03904724716907458"
"9398","98","31","1000","31","74.1571913026132","1.2147335423197492"
"9399","98","31","1000","28","75.67028804943686","1.0967489228358793"
"9404","98","32","1000","13","73.85477095419084","0.5104043973301924"
"9413","98","33","13","0","74.732701230583","0"
"9406","98","32","1000","2","76.40020110608346","0.07874015748031496"
"9414","98","33","84","0","76.79252862020486","0"
"9405","98","32","1000","4","76.55186223468162","0.15710919088766695"
"9417","98","33","24","0","75.31582113495088","0"
"9418","98","33","16","0","74.97007182761372","0"
"9416","98","33","78","0","73.29297340214372","0"
"9419","98","33","25","0","75.20983213429257","0"
"9420","98","33","28","0","76.0444576758956","0"
"9408","98","32","1000","12","76.39138240574506","0.4702194357366771"
"9423","98","34","24","0","73.84012853986745","0"
"9424","98","34","34","0","76.49940023990403","0"
"9425","98","34","15","0","76.34838194167","0"
"9409","98","32","1000","6","75.23742877136858","0.23538642604943116"
"9427","98","34","39","0","77.55368252056994","0"
"9410","98","32","1000","35","74.10749702499008","1.3671875"
"9429","98","34","21","0","75.62649164677804","0"
"9412","98","33","1000","10","75.32532035363067","0.39123630672926446"
"9411","98","33","1000","33","75.0173766259557","1.2905748924520923"
"9432","98","35","53","0","75.87440381558028","0"
"9433","98","35","34","0","76.51270673658733","0"
"9434","98","35","20","0","74.955223880597","0"
"9435","98","35","17","0","73.17628427199841","0"
"9415","98","33","1000","24","74.80220330495743","0.9426551453260016"
"9421","98","34","1000","14","74.0916740916741","0.546875"
"9422","98","34","1000","15","75.11164036915748","0.5863956215793589"
"9438","98","35","24","0","74.86764558985116","0"
"9439","98","35","25","0","75.05534312738982","0"
"9440","98","35","16","0","75.14022435897436","0"
"9426","98","34","1000","2","75.46449733855579","0.07870916961826052"
"9442","98","36","22","0","76.82599622379013","0"
"9441","98","36","32","0","73.8845805217041","0"
"9444","98","36","16","0","76.4941435579137","0"
"9443","98","36","26","0","76.73163418290855","0"
"9446","98","36","18","0","77.72431077694235","0"
"9447","98","36","96","0","73.21934439498179","0"
"9428","98","34","1000","17","74.92272410010969","0.6661442006269592"
"9450","98","36","35","0","76.66995073891626","0"
"9451","98","37","106","0","75.84618465852193","0"
"9431","98","35","1000","16","73.34002006018055","0.6291781360597719"
"9452","98","37","19","0","77.81318462457678","0"
"9430","98","34","1000","21","73.00159872102319","0.823852491173009"
"9455","98","37","33","0","76.55270078899454","0"
"9436","98","35","1000","25","74.58420476048202","0.9788566953797965"
"9457","98","37","17","0","76.09064590196665","0"
"9437","98","35","1000","42","73.24891175306688","1.6387046429964887"
"9445","98","36","1000","5","74.50941129355226","0.19646365422396855"
"9459","98","37","21","0","76.29732134031828","0"
"9460","98","37","20","0","74.79731758582724","0"
"9461","98","38","29","0","84.28628548580568","0"
"9462","98","38","36","0","83.78863409770688","0"
"9463","98","38","22","0","85.25692492974709","0"
"9464","98","38","40","0","85.54516514126543","0"
"9465","98","38","30","0","85.0889466320208","0"
"9467","98","38","18","0","86.20273531777957","0"
"9466","98","38","26","0","84.53183143920346","0"
"9449","98","36","1000","7","76.12281399046104","0.273972602739726"
"9468","98","38","23","0","83.70289350701005","0"
"9469","98","38","32","0","85.89666866148015","0"
"9470","98","38","25","0","85.28351031857343","0"
"9471","98","39","31","0","85.86664008771055","0"
"9472","98","39","25","0","84.00080499094386","0"
"9448","98","36","1000","48","72.2338621171306","1.8808777429467085"
"9473","98","39","36","0","85.56267521025231","0"
"9474","98","39","30","0","84.12986489211535","0"
"9477","98","39","25","0","85.603699607922","0"
"9475","98","39","45","0","83.94276629570747","0"
"9476","98","39","45","0","85.53768844221106","0"
"9478","98","39","23","0","84.66846684668467","0"
"9480","98","39","20","0","84.55985562462402","0"
"9479","98","39","33","0","84.6776611694153","0"
"9481","98","40","30","0","84.6092424393652","0"
"9482","98","40","23","0","84.11835748792271","0"
"9483","98","40","24","0","85.64153769345981","0"
"9484","98","40","30","0","84.40790133360072","0"
"9485","98","40","24","0","84.95310317301936","0"
"9486","98","40","32","0","85.3427660422479","0"
"9487","98","40","27","0","85.11191047162269","0"
"9488","98","40","24","0","84.28542993630573","0"
"9490","98","40","37","0","85.137302064542","0"
"9489","98","40","47","0","84.92837246319141","0"
"9491","98","41","25","0","84.3280592829962","0"
"9492","98","41","33","0","84.9124203821656","0"
"9456","98","37","1000","5","75.12175728058841","0.19561815336463223"
"9493","98","41","28","0","84.14180978206286","0"
"9495","98","41","23","0","84.38877755511022","0"
"9494","98","41","23","0","86.57057654075547","0"
"9496","98","41","26","0","86.27997214207541","0"
"9454","98","37","1000","15","74.45956765412329","0.5889281507656066"
"9497","98","41","33","0","84.7101595637245","0"
"9498","98","41","29","0","84.99449063407793","0"
"9499","98","41","28","0","85.67703109327984","0"
"9501","98","42","24","0","84.86024072416194","0"
"9500","98","41","42","0","85.72719967858578","0"
"9505","98","42","22","0","85.55833750625939","0"
"9502","98","42","46","0","84.59530026109661","0"
"9503","98","42","47","0","86.08417474757573","0"
"9504","98","42","45","0","84.22942643391521","0"
"9507","98","42","31","0","86.12739739640266","0"
"9508","98","42","26","0","85.14474606831614","0"
"9506","98","42","45","0","85.91072140294939","0"
"9509","98","42","32","0","85.08028323526479","0"
"9510","98","42","34","0","83.67079681676236","0"
"9511","98","43","28","0","86.59084106554924","0"
"9512","98","43","23","0","86.47941206080742","0"
"9513","98","43","32","0","86.15630302425392","0"
"9518","98","43","18","0","85.88815127740898","0"
"9517","98","43","31","0","85.87812905156078","0"
"9516","98","43","43","0","85.65182829888712","0"
"9519","98","43","24","0","87.50248954391554","0"
"9453","98","37","1000","43","72.50615460364352","1.6738030362008562"
"9523","98","44","25","0","87.08424616610237","0"
"9522","98","44","29","0","86.97937326457755","0"
"9524","98","44","33","0","87.5740228977497","0"
"9520","98","43","69","0","86.50220617729643","0"
"9525","98","44","27","0","85.80321285140562","0"
"9526","98","44","27","0","86.87914739593806","0"
"9458","98","37","1000","5","75.41196444621991","0.19607843137254902"
"9527","98","44","24","0","87.87453652670608","0"
"9531","98","45","33","0","87.35221063089915","0"
"9533","98","45","34","0","85.44145585441456","0"
"9534","98","45","25","0","86.15384615384616","0"
"9535","98","45","25","0","86.0964694181999","0"
"9536","98","45","69","0","86.6196483560147","0"
"9537","98","45","23","0","88.14571513884741","0"
"9538","98","45","33","0","87.03536719767558","0"
"9539","98","45","26","0","87.17615284585376","0"
"9540","98","45","25","0","84.98750624687656","0"
"9541","98","46","56","0","87.91219705999205","0"
"9542","98","46","31","0","86.03059581320451","0"
"9543","98","46","21","0","85.66254150316934","0"
"9544","98","46","30","0","86.92745235006485","0"
"9545","98","46","22","0","87.8323932312651","0"
"9546","98","46","21","0","86.53040877367897","0"
"9547","98","46","35","0","86.52595778733621","0"
"9548","98","46","28","0","88.49760574620909","0"
"9549","98","46","43","0","88.75473957293953","0"
"9550","98","46","28","0","87.15246411723376","0"
"9551","98","47","25","0","85.63877530667199","0"
"9514","98","43","1000","10","88.18905472636816","0.39154267815191857"
"9521","98","44","1000","2","87.43743743743744","0.07852375343541422"
"9552","98","47","37","0","85.47060004013647","0"
"9554","98","47","22","0","86.47076521913549","0"
"9515","98","43","1000","9","87.20699245133095","0.35197497066875244"
"9555","98","47","32","0","86.79075352746923","0"
"9558","98","47","27","0","88.001609172282","0"
"9530","98","44","1000","2","85.8165904117764","0.07827788649706457"
"9557","98","47","57","0","85.725669887439","0"
"9528","98","44","1000","13","86.43438096194397","0.5114083398898506"
"9561","98","48","26","0","86.48190609111754","0"
"9559","98","47","43","0","87.20294322362534","0"
"9532","98","45","1000","16","86.99138103828422","0.6291781360597719"
"9529","98","44","1000","11","86.83634917478625","0.4305283757338552"
"9560","98","47","50","0","88.4788029925187","0"
"9562","98","48","37","0","87.33808615322823","0"
"9565","98","48","32","0","87.54491017964072","0"
"9567","98","48","29","0","87.12920565399163","0"
"9566","98","48","38","0","85.79881656804734","0"
"9568","98","48","38","0","86.18678998693073","0"
"9570","98","48","31","0","88.1317150815758","0"
"9571","98","49","26","0","86.93962940824865","0"
"9569","98","48","38","0","86.27431421446384","0"
"9564","98","48","102","0","87.83311707755264","0"
"9572","98","49","47","0","86.00519065681773","0"
"9575","98","49","29","0","87.54832953306236","0"
"9576","98","49","26","0","87.5198570293884","0"
"9573","98","49","40","0","86.02537209070023","0"
"9577","98","49","32","0","85.62418660526579","0"
"9578","98","49","19","0","87.20417168070598","0"
"9574","98","49","62","0","86.05874181385195","0"
"9579","98","49","22","0","84.67750075704048","0"
"9580","98","49","26","0","86.62842448818118","0"
"9582","98","50","27","0","86.9876120455232","0"
"9584","98","50","24","0","87.43224252158201","0"
"9583","98","50","27","0","87.05446535843011","0"
"9581","98","50","46","0","86.70962545308095","0"
"9586","98","50","32","0","87.12553852319407","0"
"9587","98","50","29","0","87.48884703083176","0"
"9588","98","50","33","0","86.64015904572565","0"
"9589","98","50","27","0","87.1792311532701","0"
"9590","98","50","34","0","86.7064083457526","0"
"9594","98","51","191","0","97.16390795316916","0"
"9556","98","47","1000","1","84.94839162240706","0.039308176100628936"
"9553","98","47","1000","5","86.47557131599685","0.19485580670303976"
"9592","98","51","661","0","96.48842777334397","0"
"9593","98","51","674","0","97.45039682539682","0"
"9563","98","48","1000","17","86.2127574485103","0.6671899529042387"
"9595","98","51","537","0","97.590603353077","0"
"9591","98","51","798","0","96.81721733858744","0"
"9585","98","50","1000","5","84.5528455284553","0.19677292404565133"
"9597","98","51","294","0","97.49153892096358","0"
"9596","98","51","340","0","97.21752956374839","0"
"9601","98","52","131","0","96.60453400503778","0"
"9600","98","51","228","0","97.04527243589743","0"
"9599","98","51","292","0","97.68629807692307","0"
"9603","98","52","179","0","96.95085255767302","0"
"9604","98","52","181","0","96.82555678726192","0"
"9602","98","52","309","0","97.27749727749728","0"
"9606","98","52","208","0","96.38","0"
"9609","98","52","150","0","96.6710248415971","0"
"9608","98","52","233","0","96.32043312612794","0"
"9610","98","52","304","0","97.74707119255032","0"
"9607","98","52","424","0","97.50868486352357","0"
"9605","98","52","565","0","96.84882329477463","0"
"9614","98","53","261","0","97.0494417862839","0"
"9612","98","53","389","0","96.84905471641493","0"
"9611","98","53","484","0","96.32","0"
"9615","98","53","311","0","97.86256492209348","0"
"9598","98","51","998","0","97.52328115712304","0"
"9617","98","53","286","0","96.89634391321816","0"
"9618","98","53","227","0","97.87212787212786","0"
"9616","98","53","350","0","96.48651338708072","0"
"9613","98","53","643","0","97.4778187618383","0"
"9620","98","53","215","0","97.19701552732406","0"
"9621","98","54","214","0","96.6094934184284","0"
"9622","98","54","312","0","97.02830663846076","0"
"9619","98","53","508","0","97.5825706327099","0"
"9628","98","54","176","0","97.8171623110043","0"
"9627","98","54","306","0","96.9471032745592","0"
"9625","98","54","269","0","97.25591568900379","0"
"9624","98","54","430","0","97.72408261479848","0"
"9626","98","54","331","0","97.73746636100867","0"
"9623","98","54","427","0","97.92952418873183","0"
"9629","98","54","193","0","97.23530001001703","0"
"9631","98","55","277","0","96.77840224809313","0"
"9635","98","55","223","0","97.74005624748895","0"
"9634","98","55","259","0","97.11327891698188","0"
"9633","98","55","320","0","96.15422737635048","0"
"9632","98","55","393","0","97.66181635725037","0"
"9638","98","55","175","0","97.40416540899487","0"
"9637","98","55","364","0","97.28054389122175","0"
"9630","98","54","531","0","97.2959587955626","0"
"9645","98","56","193","0","97.16611395839614","0"
"9642","98","56","340","0","96.81011134517003","0"
"9640","98","55","422","0","97.98684472792506","0"
"9644","98","56","359","0","97.08262563692676","0"
"9643","98","56","403","0","97.5365511716403","0"
"9641","98","56","476","0","97.81014565544952","0"
"9646","98","56","219","0","97.083583884546","0"
"9639","98","55","583","0","96.63518299881936","0"
"9636","98","55","973","0","97.5259772389906","0"
"9648","98","56","257","0","97.70367412140575","0"
"9650","98","56","303","0","97.06118355065195","0"
"9653","98","57","232","0","97.28939943571142","0"
"9649","98","56","367","0","97.0031071464368","0"
"9647","98","56","490","0","96.83683683683684","0"
"9652","98","57","342","0","97.58507135016465","0"
"9651","98","57","549","0","97.09185720016045","0"
"9655","98","57","422","0","96.54196157735086","0"
"9657","98","57","254","0","96.67167919799499","0"
"9659","98","57","248","0","97.31134432783608","0"
"9654","98","57","584","0","97.28442598034248","0"
"9656","98","57","501","0","97.50298448070036","0"
"9660","98","57","598","0","97.71183053557154","0"
"9658","98","57","892","0","97.15988083416087","0"
"9662","98","58","1000","47","98.17620091688259","1.8424147393179144"
"9665","98","58","1000","37","98.50986709625454","1.4584154513204572"
"9661","98","58","1000","48","98.22514707348688","1.8816150529204232"
"9663","98","58","1000","57","97.38444644105022","2.235294117647059"
"9664","98","58","1000","47","98.39192968437874","1.8445839874411303"
"9666","98","58","1000","37","98.57200321802092","1.45726664040961"
"9667","98","58","1000","42","98.36689710449855","1.650943396226415"
"9668","98","58","1000","40","98.23594266813672","1.5723270440251573"
"9671","98","59","1000","38","97.68990214869363","1.4990138067061143"
"9673","98","59","1000","44","97.85649592432324","1.7336485421591805"
"9669","98","58","1000","50","97.46633416458853","1.9600156801254411"
"9672","98","59","1000","47","98.1269303576766","1.841692789968652"
"9670","98","58","1000","56","97.08834343635098","2.190923317683881"
"9674","98","59","1000","43","98.19108534879074","1.6875981161695446"
"9675","98","59","1000","41","98.23564593301435","1.6072128577028617"
"9676","98","59","1000","35","98.65041796756975","1.3795821836815136"
"9677","98","59","1000","38","97.79077978412187","1.499605367008682"
"9679","98","59","1000","42","98.24193387273998","1.6483516483516485"
"9678","98","59","1000","52","97.47202238209432","2.0408163265306123"
"9680","98","59","1000","52","97.58","2.0416175893207695"
"9681","98","60","1000","61","97.54368447329006","2.392156862745098"
"9682","98","60","1000","59","97.23107569721115","2.311006658832746"
"9683","98","60","1000","57","97.03600556992242","2.2309197651663406"
"9691","99","10","2","0","51.01819970486965","0"
"9692","99","10","3","0","51.127301368514324","0"
"9693","99","10","1","0","50.00982125319191","0"
"9694","99","10","2","0","50.25937163550944","0"
"9695","99","10","4","0","50.937866354044544","0"
"9696","99","10","2","0","50.313356835095966","0"
"9697","99","10","2","0","50.40666340029397","0"
"9698","99","10","2","0","51.15049446783512","0"
"9699","99","10","2","0","50.33372595210051","0"
"9700","99","10","1","0","49.7788263049248","0"
"9701","99","11","1","0","50.489236790606654","0"
"9702","99","11","3","0","49.96568291008923","0"
"9703","99","11","2","0","50.01460706982179","0"
"9704","99","11","4","0","50.91212240094155","0"
"9705","99","11","3","0","50.462325398386774","0"
"9706","99","11","3","0","50.630045284504824","0"
"9707","99","11","4","0","51.23668002737315","0"
"9684","98","60","1000","46","97.65782066747086","1.811736904293029"
"9708","99","11","3","0","50.32441997640582","0"
"9709","99","11","4","0","50.95214602861371","0"
"9710","99","11","2","0","50.72080023536334","0"
"9711","99","12","1","0","51.17333859199369","0"
"9713","99","12","2","0","50.84497411350982","0"
"9712","99","12","3","0","51.30392156862745","0"
"9714","99","12","1","0","49.45919370698132","0"
"9715","99","12","2","0","49.99018453082058","0"
"9716","99","12","2","0","50.98961395257692","0"
"9717","99","12","2","0","50.029400235201884","0"
"9718","99","12","2","0","50.94872044370925","0"
"9719","99","12","3","0","50.244236029699096","0"
"9720","99","12","2","0","50.0971628449281","0"
"9722","99","13","14","0","56.46839418924225","0"
"9723","99","13","31","0","56.305558269024125","0"
"9724","99","13","15","0","57.17783000391697","0"
"9725","99","13","15","0","57.04127987359273","0"
"9726","99","13","11","0","58.166470357283075","0"
"9727","99","13","10","0","55.82447855175128","0"
"9728","99","13","12","0","55.18121991945782","0"
"9729","99","13","19","0","56.27671978235522","0"
"9730","99","13","11","0","57.614984799450816","0"
"9731","99","14","13","0","54.75747182753552","0"
"9732","99","14","13","0","56.22741037413304","0"
"9733","99","14","22","0","55.79069993204543","0"
"9734","99","14","15","0","56.14862872309053","0"
"9735","99","14","28","0","55.74576938213301","0"
"9736","99","14","27","0","56.448763250883395","0"
"9737","99","14","9","0","56.63124754033845","0"
"9738","99","14","9","0","56.06149627888758","0"
"9739","99","14","45","0","54.132312524538676","0"
"9740","99","14","7","0","56.370999604899254","0"
"9741","99","15","10","0","57.37688836570531","0"
"9742","99","15","13","0","56.58823529411765","0"
"9685","98","60","1000","49","97.83984728222647","1.9283746556473829"
"9688","98","60","1000","40","98.52320675105484","1.574803149606299"
"9744","99","15","49","0","57.814485387547656","0"
"9745","99","15","22","0","56.990196078431374","0"
"9686","98","60","1000","56","97.52247752247753","2.197802197802198"
"9748","99","15","12","0","54.4528264916234","0"
"9687","98","60","1000","55","97.29460911080167","2.152641878669276"
